item_id,has_clip_embedding,has_face_embedding,clip_embedding_path,face_embedding_path
zennie62_twitter_97386b3d,False,False,,
zenoskyline_twitter_5229e190,False,False,,
zepio_twitter_6ecff86e,False,False,,
zeravlar_twitter_efb35d9d,False,False,,
zero27_twitter_a202a97d,False,False,,
zgr213_twitter_35c423b4,False,False,,
zhimera_twitter_e7ae4884,False,False,,
zia505_twitter_8ee82f97,False,False,,
ziera_twitter_1eb26228,False,False,,
zigah_twitter_d3c9e5f0,False,False,,
zippyonline_twitter_e77ad2b2,False,False,,
zjonquil_twitter_dfca4508,False,False,,
zlatko_twitter_a3024647,False,False,,
zoedphotography_twitter_2720dc29,False,False,,
zoelaycock_twitter_bf617d8c,False,False,,
zouyuefen_twitter_d0c6c843,False,False,,
zwirwel_twitter_e3337274,False,False,,
